dt,Sunlight,Workday
2018-06-26 00:00:00,893.0327353,1
2018-06-27 00:00:00,892.7024935,1
2018-06-28 00:00:00,892.3159601,1
2018-06-29 00:00:00,891.8734851,1
2018-06-30 00:00:00,891.3754641,0
2018-07-01 00:00:00,890.8223363,0
2018-07-02 00:00:00,890.2145837,1
2018-07-03 00:00:00,889.5527293,1
2018-07-04 00:00:00,888.8373361,0
2018-07-05 00:00:00,888.0690047,1
2018-07-06 00:00:00,887.2483722,1
2018-07-07 00:00:00,886.3761102,0
2018-07-08 00:00:00,885.4529226,0
2018-07-09 00:00:00,884.4795444,1
2018-07-10 00:00:00,883.4567388,1
2018-07-11 00:00:00,882.3852962,1
2018-07-12 00:00:00,881.2660313,1
2018-07-13 00:00:00,880.0997816,1
2018-07-14 00:00:00,878.887405,0
2018-07-15 00:00:00,877.629778,0
2018-07-16 00:00:00,876.3277935,1
2018-07-17 00:00:00,874.9823588,1
2018-07-18 00:00:00,873.5943939,1
2018-07-19 00:00:00,872.1648288,1
2018-07-20 00:00:00,870.6946025,1
2018-07-21 00:00:00,869.1846604,0
2018-07-22 00:00:00,867.635953,0
2018-07-23 00:00:00,866.0494336,1
2018-07-24 00:00:00,864.4260571,1
2018-07-25 00:00:00,862.7667783,1
2018-07-26 00:00:00,861.0725499,1
2018-07-27 00:00:00,859.3443216,1
2018-07-28 00:00:00,857.5830383,0
2018-07-29 00:00:00,855.7896389,0
2018-07-30 00:00:00,853.965055,1
2018-07-31 00:00:00,852.11021,1
2018-08-01 00:00:00,850.2260173,1
2018-08-02 00:00:00,848.3133803,1
2018-08-03 00:00:00,846.3731904,1
2018-08-04 00:00:00,844.406327,0
2018-08-05 00:00:00,842.4136562,0
2018-08-06 00:00:00,840.3960303,1
2018-08-07 00:00:00,838.3542872,1
2018-08-08 00:00:00,836.2892498,1
2018-08-09 00:00:00,834.2017253,1
2018-08-10 00:00:00,832.0925053,1
2018-08-11 00:00:00,829.9623647,0
2018-08-12 00:00:00,827.8120622,0
2018-08-13 00:00:00,825.6423396,1
2018-08-14 00:00:00,823.4539217,1
2018-08-15 00:00:00,821.2475162,1
2018-08-16 00:00:00,819.0238137,1
2018-08-17 00:00:00,816.7834878,1
2018-08-18 00:00:00,814.5271948,0
2018-08-19 00:00:00,812.255574,0
2018-08-20 00:00:00,809.9692479,1
2018-08-21 00:00:00,807.6688224,1
2018-08-22 00:00:00,805.3548866,1
2018-08-23 00:00:00,803.0280135,1
2018-08-24 00:00:00,800.6887601,1
2018-08-25 00:00:00,798.3376677,0
2018-08-26 00:00:00,795.9752622,0
2018-08-27 00:00:00,793.6020547,1
2018-08-28 00:00:00,791.2185414,1
2018-08-29 00:00:00,788.8252047,1
2018-08-30 00:00:00,786.4225127,1
2018-08-31 00:00:00,784.0109208,1
2018-09-01 00:00:00,781.5908712,0
2018-09-02 00:00:00,779.1627939,0
2018-09-03 00:00:00,776.7271068,0
2018-09-04 00:00:00,774.284217,1
2018-09-05 00:00:00,771.8345202,1
2018-09-06 00:00:00,769.3784024,1
2018-09-07 00:00:00,766.9162394,1
2018-09-08 00:00:00,764.4483984,0
2018-09-09 00:00:00,761.9752377,0
2018-09-10 00:00:00,759.4971076,1
2018-09-11 00:00:00,757.0143513,1
2018-09-12 00:00:00,754.527305,1
2018-09-13 00:00:00,752.0362988,1
2018-09-14 00:00:00,749.5416573,1
2018-09-15 00:00:00,747.0437001,0
2018-09-16 00:00:00,744.5427424,0
2018-09-17 00:00:00,742.0390959,1
2018-09-18 00:00:00,739.5330693,1
2018-09-19 00:00:00,737.0249686,1
2018-09-20 00:00:00,734.5150982,1
2018-09-21 00:00:00,732.0037616,1
2018-09-22 00:00:00,729.4912616,0
2018-09-23 00:00:00,726.9779013,0
2018-09-24 00:00:00,724.4639846,1
2018-09-25 00:00:00,721.949817,1
2018-09-26 00:00:00,719.4357062,1
2018-09-27 00:00:00,716.9219629,1
2018-09-28 00:00:00,714.4089011,1
2018-09-29 00:00:00,711.8968393,0
2018-09-30 00:00:00,709.3861008,0
2018-10-01 00:00:00,706.8770146,1
2018-10-02 00:00:00,704.3699158,1
2018-10-03 00:00:00,701.8651468,1
2018-10-04 00:00:00,699.3630574,1
2018-10-05 00:00:00,696.864006,1
2018-10-06 00:00:00,694.3683598,0
2018-10-07 00:00:00,691.8764961,0
2018-10-08 00:00:00,689.3888023,0
2018-10-09 00:00:00,686.9056772,1
2018-10-10 00:00:00,684.4275312,1
2018-10-11 00:00:00,681.9547875,1
2018-10-12 00:00:00,679.4878822,1
2018-10-13 00:00:00,677.0272653,0
2018-10-14 00:00:00,674.5734014,0
2018-10-15 00:00:00,672.1267702,1
2018-10-16 00:00:00,669.6878672,1
2018-10-17 00:00:00,667.2572043,1
2018-10-18 00:00:00,664.8353103,1
2018-10-19 00:00:00,662.422732,1
2018-10-20 00:00:00,660.020034,0
2018-10-21 00:00:00,657.6277998,0
2018-10-22 00:00:00,655.2466323,1
2018-10-23 00:00:00,652.8771538,1
2018-10-24 00:00:00,650.5200072,1
2018-10-25 00:00:00,648.1758559,1
2018-10-26 00:00:00,645.8453843,1
2018-10-27 00:00:00,643.5292983,0
2018-10-28 00:00:00,641.2283255,0
2018-10-29 00:00:00,638.9432154,1
2018-10-30 00:00:00,636.6747398,1
2018-10-31 00:00:00,634.4236926,1
2018-11-01 00:00:00,632.1908903,1
2018-11-02 00:00:00,629.9771718,1
2018-11-03 00:00:00,627.7833982,0
2018-11-04 00:00:00,625.6104532,0
2018-11-05 00:00:00,623.4592421,1
2018-11-06 00:00:00,621.3306923,1
2018-11-07 00:00:00,619.2257524,1
2018-11-08 00:00:00,617.1453921,1
2018-11-09 00:00:00,615.0906012,1
2018-11-10 00:00:00,613.0623895,0
2018-11-11 00:00:00,611.0617853,0
2018-11-12 00:00:00,609.0898354,0
2018-11-13 00:00:00,607.1476034,1
2018-11-14 00:00:00,605.2361688,1
2018-11-15 00:00:00,603.3566261,1
2018-11-16 00:00:00,601.5100829,1
2018-11-17 00:00:00,599.6976589,0
2018-11-18 00:00:00,597.9204843,0
2018-11-19 00:00:00,596.1796978,1
2018-11-20 00:00:00,594.476445,1
2018-11-21 00:00:00,592.8118766,1
2018-11-22 00:00:00,591.1871461,0
2018-11-23 00:00:00,589.6034076,1
2018-11-24 00:00:00,588.0618139,0
2018-11-25 00:00:00,586.5635139,0
2018-11-26 00:00:00,585.1096501,1
2018-11-27 00:00:00,583.7013561,1
2018-11-28 00:00:00,582.339754,1
2018-11-29 00:00:00,581.0259517,1
2018-11-30 00:00:00,579.7610402,1
2018-12-01 00:00:00,578.5460906,0
2018-12-02 00:00:00,577.3821514,0
2018-12-03 00:00:00,576.2702457,1
2018-12-04 00:00:00,575.2113679,1
2018-12-05 00:00:00,574.2064816,1
2018-12-06 00:00:00,573.2565159,1
2018-12-07 00:00:00,572.3623632,1
2018-12-08 00:00:00,571.524876,0
2018-12-09 00:00:00,570.7448647,0
2018-12-10 00:00:00,570.0230943,1
2018-12-11 00:00:00,569.3602825,1
2018-12-12 00:00:00,568.7570969,1
2018-12-13 00:00:00,568.2141531,1
2018-12-14 00:00:00,567.7320122,1
2018-12-15 00:00:00,567.3111791,0
2018-12-16 00:00:00,566.9521004,0
2018-12-17 00:00:00,566.6551635,1
2018-12-18 00:00:00,566.4206942,1
2018-12-19 00:00:00,566.2489565,1
2018-12-20 00:00:00,566.140151,1
2018-12-21 00:00:00,566.0944143,1
2018-12-22 00:00:00,566.1118187,0
2018-12-23 00:00:00,566.1923718,0
2018-12-24 00:00:00,566.3360162,1
2018-12-25 00:00:00,566.5426301,0
2018-12-26 00:00:00,566.8120278,1
2018-12-27 00:00:00,567.1439598,1
2018-12-28 00:00:00,567.5381143,1
2018-12-29 00:00:00,567.994118,0
2018-12-30 00:00:00,568.5115375,0
2018-12-31 00:00:00,569.0898808,1
